"date","hour","tempC","precip","solar","relhum","soil_moisture","soil_temp"
20220125,200,-4.9,0,0,80,-99,0.1
20220125,300,-4.1,0,0,79,-99,0.1
20220125,400,-3.7,0,0,78,-99,0.1
20220125,500,-4.5,0,0,76,-99,0
20220125,600,-4.4,0,0,78,-99,0.1
20220125,700,-4.1,0,0,80,-99,0.1
20220125,800,-4.6,0,0,74,-99,0.1
20220125,900,-5,0,51,63,-99,0.1
20220125,1000,-4.6,0,265,60,-99,0.1
20220125,1100,-4.6,0,379,59,-99,0.1
20220125,1200,-4.5,0,231,56,-99,0.1
20220125,1300,-4.9,0,423,58,-99,0.1
20220125,1400,-4.7,0,362,54,0.326,0.1
20220125,1500,-5,0,196,55,-99,0.1
20220125,1600,-5.7,0,121,61,-99,0.1
20220125,1700,-6.5,0,20,63,-99,0.1
20220125,1800,-7.5,0,0,65,-99,0.1
20220125,1900,-7.9,0,0,71,-99,0.1
20220125,2000,-8.2,0,0,69,-99,0.1
20220125,2100,-8.5,0,0,71,-99,0.1
20220125,2200,-8.9,0,0,71,-99,0.1
20220125,2300,-9.5,0,0,71,-99,0.1
20220126,0,-9.6,0,0,72,-99,0.1
20220126,100,-9.9,0,0,73,-99,0.1
20220126,200,-10.5,0,0,75,-99,0.1
20220126,300,-11,0,0,75,-99,0.1
20220126,400,-12.5,0,0,76,-99,0.1
20220126,500,-16.5,0,0,76,-99,0.1
20220126,600,-19.5,0,0,77,-99,0.1
20220126,700,-21.1,0,0,79,-99,0.1
20220126,800,-22.4,0,11,81,-99,0.1
20220126,900,-20.5,0,140,80,-99,0.1
20220126,1000,-17.2,0,291,79,-99,0.1
20220126,1100,-12.2,0,418,78,-99,0.1
20220126,1200,-10.6,0,436,70,-99,0.1
20220126,1300,-9.9,0,516,60,-99,0.1
20220126,1400,-10,0,328,56,-99,0.1
20220126,1500,-10.7,0,148,56,-99,0.1
20220126,1600,-10,0,160,54,-99,0.1
20220126,1700,-15.1,0,67,52,-99,0.1
20220126,1800,-19.2,0,0,62,0.33,0.1
20220126,1900,-20.9,0,0,68,0.33,0.1
20220126,2000,-23.5,0,0,71,-99,0.1
20220126,2100,-21.9,0,0,73,-99,0.1
20220126,2200,-24.8,0,0,74,-99,0.1
20220126,2300,-24.3,0,0,77,-99,0.1
20220127,0,-25.7,0,0,78,-99,0.1
20220127,100,-21.9,0,0,78,-99,0.1
20220127,200,-22.6,0,0,78,-99,0.1
20220127,300,-23.5,0,0,78,-99,0.1
20220127,400,-22,0,0,78,-99,0.1
20220127,500,-22.6,0,0,78,-99,0.1
20220127,600,-23,0,0,78,-99,0.1
20220127,700,-21.3,0,0,77,-99,0.1
20220127,800,-20.5,0,13,77,-99,0.1
20220127,900,-16.3,0,150,77,-99,0.1
20220127,1000,-12.5,0,296,77,-99,0.1
20220127,1100,-9.9,0,481,73,-99,0.1
20220127,1200,-8.2,0,523,57,-99,0.1
20220127,1300,-6.7,0,463,48,-99,0.1
20220127,1400,-5.4,0,457,45,-99,0.1
20220127,1500,-4.7,0,378,40,-99,0.1
20220127,1600,-4.7,0,155,38,-99,0.1
20220127,1700,-4.9,0,26,38,0.327,0.1
20220127,1800,-4.9,0,0,40,-99,0.1
20220127,1900,-4.9,0,0,42,-99,0.1
20220127,2000,-5,0,0,44,-99,0.1
20220127,2100,-4.7,0,0,46,0.33,0.1
20220127,2200,-4.4,0,0,47,-99,0.1
20220127,2300,-4.5,0,0,48,-99,0.1
20220128,0,-4.2,0,0,50,-99,0.1
20220128,100,-5.1,0,0,54,-99,0.1
20220128,200,-5.7,0,0,62,-99,0.1
20220128,300,-5.6,0,0,66,-99,0.1
20220128,400,-4.9,0,0,65,-99,0.1
20220128,500,-3.7,0,0,64,-99,0.1
20220128,600,-3.6,0,0,65,-99,0.1
20220128,700,-3.7,0,0,68,0.329,0.1
20220128,800,-4.1,0,1,71,-99,0.1
20220128,900,-4.4,0,13,76,-99,0.1
20220128,1000,-5.3,0,52,78,-99,0.1
20220128,1100,-5.8,0,89,77,-99,0.1
20220128,1200,-5.5,0.2,138,77,-99,0.1
20220128,1300,-5.9,0,240,77,0.329,0.1
20220128,1400,-6.7,0,209,73,-99,0.1
20220128,1500,-8,0,131,69,0.33,0.1
20220128,1600,-8.8,0,80,70,-99,0.1
20220128,1700,-9.7,0,23,70,-99,0.1
20220128,1800,-10.5,0,0,69,-99,0.1
20220128,1900,-11.6,0,0,70,-99,0.1
20220128,2000,-12.6,0,0,71,-99,0.1
20220128,2100,-13,0,0,73,-99,0.1
20220128,2200,-13.4,0,0,74,-99,0.1
20220128,2300,-13.8,0,0,73,-99,0.1
20220129,0,-14.4,0,0,71,-99,0.1
20220129,100,-15.1,0,0,69,-99,0.1
20220129,200,-16,0,0,67,-99,0.1
20220129,300,-16.5,0,0,67,-99,0.1
20220129,400,-16.9,0,0,68,-99,0.1
20220129,500,-17.7,0,0,67,-99,0.1
20220129,600,-18.1,0,0,68,-99,0.1
20220129,700,-17.8,0,0,72,0.332,0.1
20220129,800,-17.3,0,1,75,-99,0.1
20220129,900,-17,0,43,74,-99,0.1
20220129,1000,-16.5,0,116,71,-99,0.1
20220129,1100,-16.1,0,230,66,-99,0.1
20220129,1200,-14.9,0,367,56,0.331,0.1
20220129,1300,-14.1,0,350,56,-99,0.1
20220129,1400,-12.8,0,438,58,-99,0.1
20220129,1500,-13.2,0,385,57,-99,0.1
20220129,1600,-13.7,0,255,59,0.332,0.1
20220129,1700,-14.5,0,62,61,-99,0.1
20220129,1800,-14.7,0,0,66,-99,0.1
20220129,1900,-14.6,0,0,69,-99,0.1
20220129,2000,-15.1,0,0,71,-99,0.1
20220129,2100,-15.5,0,0,73,-99,0.1
20220129,2200,-15.9,0,0,75,-99,0.1
20220129,2300,-15.7,0,0,77,-99,0.1
20220130,0,-16.6,0,0,78,-99,0.1
20220130,100,-19.9,0,0,79,0.332,0.1
20220130,200,-20.1,0,0,78,-99,0.1
20220130,300,-20.4,0,0,79,-99,0.1
20220130,400,-20.6,0,0,78,-99,0.1
20220130,500,-22.4,0,0,78,-99,0.1
20220130,600,-21.7,0,0,77,-99,0.1
20220130,700,-21.9,0,0,77,-99,0.1
20220130,800,-20.3,0,3,76,-99,0.1
20220130,900,-18.4,0,60,76,-99,0.1
20220130,1000,-16.1,0,218,77,-99,0.1
20220130,1100,-11,0,376,78,-99,0.1
20220130,1200,-9.9,0,413,73,-99,0.1
20220130,1300,-9.4,0,457,65,-99,0.1
20220130,1400,-9.2,0,204,59,0.332,0.1
20220130,1500,-8.7,0,212,56,-99,0.1
20220130,1600,-8.9,0,76,55,-99,0.1
20220130,1700,-12,0,65,55,-99,0.1
20220130,1800,-14.4,0,0,62,-99,0.1
20220130,1900,-15.4,0,0,67,-99,0.1
20220130,2000,-18.9,0,0,71,-99,0.1
20220130,2100,-19,0,0,74,-99,0.1
20220130,2200,-18.5,0,0,76,-99,0.1
20220130,2300,-19.1,0,0,78,-99,0.1
20220131,0,-19.4,0,0,79,0.332,0.2
20220131,100,-19.3,0,0,79,-99,0.1
20220131,200,-21.3,0,0,79,-99,0.1
20220131,300,-20.2,0,0,80,-99,0.1
20220131,400,-20.2,0,0,80,-99,0.1
20220131,500,-20.3,0,0,79,-99,0.1
20220131,600,-20.1,0,0,79,-99,0.1
20220131,700,-21.2,0,0,78,-99,0.1
20220131,800,-19.7,0,11,78,-99,0.1
20220131,900,-17.7,0,106,78,-99,0.1
20220131,1000,-13.8,0,247,78,-99,0.1
20220131,1100,-8.3,0,421,74,-99,0
20220131,1200,-6,0,506,58,-99,0.1
20220131,1300,-5.3,0,526,49,-99,0
20220131,1400,-4.7,0,486,46,-99,0
20220131,1500,-4.2,0,395,44,-99,0.1
20220131,1600,-4.6,0,257,44,-99,0.1
20220131,1700,-5.9,0,85,47,-99,0
20220131,1800,-10.7,0,0,55,-99,0
20220131,1900,-14.5,0,0,64,-99,0.1
20220131,2000,-15.8,0,0,70,-99,0
20220131,2100,-13.3,0,0,73,-99,0.1
20220131,2200,-14.1,0,0,75,-99,0.1
20220131,2300,-14.6,0,0,76,-99,0
20220201,0,-14.7,0,0,78,-99,0
20220201,100,-17.3,0,0,79,-99,0.1
20220201,200,-15.3,0,0,80,-99,0.1
20220201,300,-16.5,0,0,80,-99,0.1
20220201,400,-14.4,0,0,80,-99,0
20220201,500,-16,0,0,79,-99,0
20220201,600,-13,0,0,77,-99,0
20220201,700,-14.9,0,0,75,-99,0
20220201,800,-13.5,0,20,74,-99,0
20220201,900,-8.5,0,160,70,-99,0.1
20220201,1000,-6.4,0,314,54,-99,0
20220201,1100,-4.2,0,415,47,-99,0.1
20220201,1200,-2.3,0,508,42,-99,0
20220201,1300,-1.1,0,521,41,-99,0
20220201,1400,-0.2,0,490,43,-99,0
20220201,1500,0.4,0,397,45,-99,0
20220201,1600,0,0,228,48,-99,0
20220201,1700,-0.2,0,59,51,-99,0.1
20220201,1800,-1.3,0,0,53,-99,0
20220201,1900,-1.1,0,0,55,-99,0.1
20220201,2000,-1.6,0,0,53,-99,0
20220201,2100,-2,0,0,55,-99,0
20220201,2200,-2.1,0,0,59,-99,0
20220201,2300,-2.6,0,0,62,-99,0
20220202,0,-2.8,0,0,64,-99,0
20220202,100,-3.2,0,0,66,-99,0
20220202,200,-3.4,0,0,69,-99,0.1
20220202,300,-2.7,0,0,71,-99,0
20220202,400,-2.3,0,0,72,-99,0
20220202,500,-2.3,0,0,72,-99,0.1
20220202,600,-2.2,0,0,73,-99,0.1
20220202,700,-2.4,0,0,73,-99,0
20220202,800,-2.4,0,9,75,-99,0.1
20220202,900,-1.9,0,49,76,-99,0
20220202,1000,-0.7,0,197,75,-99,0
20220202,1100,0.5,0,391,71,-99,0
20220202,1200,1.8,0,313,67,-99,0
20220202,1300,3,0,379,62,-99,0
20220202,1400,3.2,0,209,59,-99,0.1
20220202,1500,3.4,0,101,59,-99,0
20220202,1600,3.1,0,54,59,-99,0.1
20220202,1700,3,0,6,62,-99,0
20220202,1800,2.7,0,0,62,-99,0
20220202,1900,3.3,0,0,62,-99,0.1
20220202,2000,3.1,0,0,61,-99,0.1
20220202,2100,3.1,0,0,60,-99,0.1
20220202,2200,2.9,0,0,63,-99,0.1
20220202,2300,2.8,0,0,64,-99,0.1
20220203,0,1.9,0.3,0,73,-99,0.1
20220203,100,2.2,0.2,0,78,-99,0.1
20220203,200,2.6,0,0,78,-99,0.1
20220203,300,3,0,0,78,-99,0
20220203,400,2.6,0.9,0,79,-99,0.1
20220203,500,2.8,0.5,0,81,-99,0
20220203,600,2.4,0.2,0,82,-99,0
20220203,700,2.2,0.3,0,84,-99,0.1
20220203,800,0.7,0.2,0,87,-99,0.1
20220203,900,0,0.2,22,89,-99,0
20220203,1000,0,0.5,93,89,-99,0.1
20220203,1100,0.1,0.2,92,89,-99,0
20220203,1200,0.2,0.3,142,89,-99,0.1
20220203,1300,0.3,0.6,118,89,-99,0
20220203,1400,-0.2,1.4,86,89,-99,0
20220203,1500,-1,0.3,90,89,-99,0
20220203,1600,-1.8,1.2,39,89,-99,0.1
20220203,1700,-2.9,1.4,8,89,-99,0
20220203,1800,-3.8,1.3,0,88,-99,0
20220203,1900,-4.1,1.4,0,88,-99,0
20220203,2000,-4.8,2.4,0,87,-99,0
20220203,2100,-5.6,1.2,0,87,-99,0.1
20220203,2200,-6.1,1.6,0,86,-99,0
20220203,2300,-6.7,2.4,0,86,-99,0
20220204,0,-7.3,3,0,86,-99,0.1
20220204,100,-7.8,2,0,86,-99,0.1
20220204,200,-8.1,1.6,0,85,-99,0.1
20220204,300,-8.7,1.7,0,85,-99,0
20220204,400,-8.9,1.8,0,84,-99,0
20220204,500,-9.2,0.9,0,84,-99,0.1
20220204,600,-9.4,0.8,0,84,-99,0
20220204,700,-9.5,1.2,0,84,-99,0.1
20220204,800,-9.7,0.8,1,83,-99,0.1
20220204,900,-9.6,0,22,83,-99,0
20220204,1000,-9.4,0.4,60,82,-99,0.1
20220204,1100,-9.5,0.2,117,81,-99,0
20220204,1200,-9.3,0,178,80,-99,0
20220204,1300,-9.4,0.4,178,79,-99,0.1
20220204,1400,-9.4,0.8,125,78,-99,0.1
20220204,1500,-9.5,0.4,107,79,-99,0
20220204,1600,-9.4,0.2,79,78,-99,0
20220204,1700,-9.7,0.2,20,78,-99,0
20220204,1800,-9.9,0,0,79,-99,0.1
20220204,1900,-10.1,0,0,79,-99,0.1
20220204,2000,-10.2,0,0,78,-99,0
20220204,2100,-10.5,0,0,78,-99,0
20220204,2200,-10.5,0,0,79,-99,0
20220204,2300,-10.3,0,0,80,-99,0
20220205,0,-10.2,0,0,81,-99,0.1
20220205,100,-9.9,0.2,0,82,-99,0.1
20220205,200,-10.1,0,0,82,-99,0
20220205,300,-10.1,0,0,80,-99,0
20220205,400,-10.6,0,0,79,-99,0.1
20220205,500,-11.2,0,0,77,-99,0
20220205,600,-12,0,0,76,-99,0
20220205,700,-12.1,0,0,75,-99,0.1
20220205,800,-11.9,0,11,76,-99,0.1
20220205,900,-11.9,0,88,75,-99,0
20220205,1000,-11.6,0,177,73,-99,0
20220205,1100,-11.2,0,385,71,-99,0.1
20220205,1200,-11.2,0,487,66,-99,0.1
20220205,1300,-10.8,0,513,58,-99,0.1
20220205,1400,-10.8,0,551,54,-99,0.1
20220205,1500,-11.1,0,314,52,-99,0.1
20220205,1600,-11,0,299,51,-99,0.1
20220205,1700,-11.6,0,111,49,-99,0.1
20220205,1800,-16.1,0,0,50,-99,0.1
20220205,1900,-16.5,0,0,59,-99,0.1
20220205,2000,-19.7,0,0,65,-99,0.1
20220205,2100,-20.4,0,0,68,-99,0.1
20220205,2200,-22.9,0,0,69,-99,0.1
20220205,2300,-22.4,0,0,70,-99,0.1
20220206,0,-24.5,0,0,72,-99,0.1
20220206,100,-24,0,0,73,-99,0.1
20220206,200,-22.7,0,0,75,-99,0.1
20220206,300,-22.6,0,0,75,-99,0.2
20220206,400,-19.6,0,0,75,-99,0.1
20220206,500,-20.5,0,0,75,-99,0.1
20220206,600,-20.6,0,0,75,-99,0.1
20220206,700,-19.4,0,0,76,-99,0.1
20220206,800,-16.4,0,14,76,-99,0.1
20220206,900,-13.5,0,142,76,-99,0.1
20220206,1000,-11.4,0,333,66,-99,0.1
20220206,1100,-8.7,0,456,53,-99,0.1
20220206,1200,-6.8,0,533,51,-99,0.1
20220206,1300,-5.5,0,551,49,-99,0.1
20220206,1400,-4.6,0,518,51,-99,0.1
20220206,1500,-3.8,0,417,52,-99,0.2
20220206,1600,-3.6,0,286,51,-99,0.1
20220206,1700,-4.2,0,100,53,-99,0.1
20220206,1800,-4.8,0,0,57,-99,0.1
20220206,1900,-5.8,0,0,60,-99,0.1
20220206,2000,-6,0,0,64,-99,0.1
20220206,2100,-6.1,0,0,66,-99,0.1
20220206,2200,-6.1,0,0,65,-99,0.2
20220206,2300,-7,0,0,63,-99,0.1
20220207,0,-7.5,0,0,64,-99,0.1
20220207,100,-6.3,0,0,64,0.342,0.1
20220207,200,-6.8,0,0,64,-99,0.1
20220207,300,-6.6,0,0,67,-99,0.1
20220207,400,-6.8,0,0,68,-99,0.1
20220207,500,-7.8,0,0,68,-99,0.1
20220207,600,-8,0,0,72,-99,0.1
20220207,700,-7.3,0,0,75,-99,0.1
20220207,800,-6.7,0,13,76,-99,0.1
20220207,900,-5.7,0,129,76,-99,0.1
20220207,1000,-3.5,0,293,75,-99,0.1
20220207,1100,-1.7,0,371,68,-99,0.1
20220207,1200,-0.3,0,449,59,-99,0.1
20220207,1300,0.5,0,445,53,-99,0.1
20220207,1400,1.6,0,396,50,-99,0.1
20220207,1500,1.9,0,325,49,-99,0.1
20220207,1600,2.1,0,202,50,-99,0.1
20220207,1700,0.8,0,64,52,-99,0.1
20220207,1800,-1.6,0,2,56,-99,0.1
20220207,1900,-1.8,0,0,65,-99,0.1
20220207,2000,-3.2,0,0,67,-99,0.1
20220207,2100,-5.4,0,0,71,-99,0.1
20220207,2200,-5,0,0,77,-99,0.1
20220207,2300,-5.9,0,0,81,0.342,0.2
20220208,0,-7.5,0,0,85,-99,0.1
20220208,100,-9.2,0,0,87,-99,0.1
20220208,200,-10.9,0,0,88,-99,0.1
20220208,300,-12.9,0,0,91,-99,0.1
20220208,400,-13,0,0,90,-99,0.1
20220208,500,-13.3,0,0,88,-99,0.1
20220208,600,-14,0,0,86,0.342,0.2
20220208,700,-13.7,0,0,84,-99,0.1
20220208,800,-11.7,0,17,83,-99,0.2
20220208,900,-9.5,0,53,82,-99,0.1
20220208,1000,-7.5,0,109,82,-99,0.1
20220208,1100,-3.4,0,177,84,-99,0.1
20220208,1200,-2.9,0,380,85,-99,0.1
20220208,1300,-0.7,0,481,69,-99,0.1
20220208,1400,-1,0,157,61,-99,0.1
20220208,1500,-1.8,0,111,63,-99,0.1
20220208,1600,-2.6,0,114,69,-99,0.1
20220208,1700,-2.4,0,55,71,-99,0.1
20220208,1800,-2.8,0,1,63,0.342,0.2
20220208,1900,-3.3,0,0,65,-99,0.1
20220208,2000,-3.8,0,0,70,-99,0.1
20220208,2100,-4.4,0,0,72,-99,0.1
20220208,2200,-6.8,0,0,73,-99,0.1
20220208,2300,-10.2,0,0,77,-99,0.1
20220209,0,-14.1,0,0,81,-99,0.1
20220209,100,-14.5,0,0,84,-99,0.1
20220209,200,-14.5,0,0,85,-99,0.1
20220209,300,-12.6,0,0,86,-99,0.1
20220209,400,-12.4,0,0,85,-99,0.1
20220209,500,-12,0,0,84,-99,0.1
20220209,600,-12,0,0,83,-99,0.1
20220209,700,-11.7,0,0,83,0.342,0.2
20220209,800,-10.6,0,22,82,-99,0.1
20220209,900,-5,0,160,80,0.342,0.2
20220209,1000,-2.1,0,345,71,-99,0.2
20220209,1100,0.5,0,488,60,-99,0.1
20220209,1200,2.7,0,469,53,-99,0.1
20220209,1300,3.7,0,324,49,-99,0.1
20220209,1400,5.5,0,356,46,-99,0.1
20220209,1500,6.4,0,444,42,-99,0.1
20220209,1600,6.4,0,296,41,-99,0.1
20220209,1700,6.5,0,60,41,0.342,0.2
20220209,1800,5.2,0,3,46,0.342,0.2
20220209,1900,4.9,0,0,49,-99,0.2
20220209,2000,4.9,0,0,51,-99,0.1
20220209,2100,4.5,0,0,50,-99,0.1
20220209,2200,4,0,0,52,-99,0.1
20220209,2300,4.1,0,0,53,-99,0.1
20220210,0,3.9,0,0,54,-99,0.1
20220210,100,3.6,0,0,55,-99,0.1
20220210,200,2.9,0,0,59,0.342,0.2
20220210,300,2.4,0,0,61,0.342,0.2
20220210,400,2.5,0,0,64,-99,0.2
20220210,500,1.7,0,0,63,-99,0.1
20220210,600,2.5,0,0,68,-99,0.2
20220210,700,2.9,0,0,68,-99,0.1
20220210,800,2.8,0,5,69,-99,0.1
20220210,900,2.8,0,72,72,-99,0.1
20220210,1000,3.1,0,100,66,-99,0.1
20220210,1100,4.2,0,487,54,-99,0.1
20220210,1200,4.3,0,548,48,0.342,0.2
20220210,1300,4.4,0,370,48,-99,0.1
20220210,1400,4.2,0,379,47,0.342,0.2
20220210,1500,1.3,0.2,127,60,-99,0.1
20220210,1600,3,0,114,68,0.342,0.2
20220210,1700,1.3,0,30,61,-99,0.1
20220210,1800,1.7,0,0,73,-99,0.1
20220210,1900,0.4,0.7,0,72,-99,0.1
20220210,2000,-0.2,0,0,81,0.342,0.2
20220210,2100,0,0,0,85,-99,0.1
20220210,2200,0.2,0.2,0,84,-99,0.1
20220210,2300,-0.5,0,0,82,-99,0.1
20220211,0,-2.3,0,0,84,-99,0.1
20220211,100,-3.6,0,0,87,-99,0.1
20220211,200,-4.2,0,0,89,-99,0.1
20220211,300,-6.6,0,0,90,-99,0.1
20220211,400,-5.1,0,0,91,0.342,0.2
20220211,500,-4.2,0,0,89,0.342,0.2
20220211,600,-6,0,0,86,-99,0.1
20220211,700,-6.8,0,0,83,0.342,0.2
20220211,800,-4.1,0,32,83,-99,0.2
20220211,900,-1.3,0,155,79,-99,0.1
20220211,1000,1.9,0,321,63,0.342,0.2
20220211,1100,3.1,0,273,51,-99,0.2
20220211,1200,5,0,345,49,-99,0.1
20220211,1300,7.1,0,565,41,-99,0.2
20220211,1400,7.6,0,441,38,-99,0.1
20220211,1500,8.2,0,413,37,-99,0.1
20220211,1600,8.7,0,193,37,-99,0.1
20220211,1700,8.7,0,164,37,-99,0.2
20220211,1800,8.1,0,7,39,-99,0.2
20220211,1900,8.1,0,0,41,0.344,0.2
20220211,2000,7.4,0,0,42,-99,0.1
20220211,2100,7.4,0,0,44,-99,0.1
20220211,2200,5,0,0,47,0.344,0.2
20220211,2300,4.4,0,0,57,-99,0.1
20220212,0,2.5,0,0,60,0.344,0.2
20220212,100,3.5,0,0,66,0.344,0.2
20220212,200,7.2,0,0,62,-99,0.1
20220212,300,7.5,0,0,58,0.344,0.2
20220212,400,6.5,0,0,63,-99,0.2
20220212,500,5.5,0,0,68,0.343,0.2
20220212,600,4.7,0,0,67,0.343,0.2
20220212,700,4.5,0,0,64,0.343,0.2
20220212,800,4.2,0,24,64,0.343,0.2
20220212,900,4.1,0,93,65,0.343,0.2
20220212,1000,3.9,0,35,64,0.343,0.2
20220212,1100,1.1,0,77,63,-99,0.2
20220212,1200,2,0.2,99,71,-99,0.2
20220212,1300,2.6,0,223,59,0.343,0.2
20220212,1400,1.6,0,182,54,0.343,0.2
20220212,1500,0.2,0,160,57,0.343,0.2
20220212,1600,-1.3,0,101,62,0.344,0.2
20220212,1700,-1.9,0,69,65,0.344,0.2
20220212,1800,-2.9,0,1,67,0.344,0.2
20220212,1900,-4,0,0,69,0.344,0.2
20220212,2000,-4.5,0,0,68,0.344,0.2
20220212,2100,-5,0,0,68,0.344,0.2
20220212,2200,-5.5,0,0,68,-99,0.2
20220212,2300,-5.8,0,0,69,0.344,0.2
20220213,0,-6.2,0,0,70,0.345,0.2
20220213,100,-6.7,0,0,73,0.345,0.2
20220213,200,-7.2,0,0,74,0.345,0.2
20220213,300,-7.9,0,0,75,0.345,0.2
20220213,400,-8.5,0,0,75,0.345,0.2
20220213,500,-8.8,0,0,74,0.345,0.2
20220213,600,-9.1,0,0,74,0.345,0.2
20220213,700,-9.5,0,0,72,0.345,0.2
20220213,800,-9.5,0,4,74,0.345,0.2
20220213,900,-9.4,0,70,73,0.345,0.2
20220213,1000,-9,0,159,63,0.345,0.2
20220213,1100,-9,0,216,54,0.345,0.2
20220213,1200,-8.9,0,279,54,0.345,0.2
20220213,1300,-8.7,0,293,54,0.345,0.2
20220213,1400,-8.9,0,276,53,0.345,0.2
20220213,1500,-8.9,0,267,56,0.345,0.2
20220213,1600,-9.5,0,153,58,0.345,0.2
20220213,1700,-10.1,0,78,60,0.345,0.2
20220213,1800,-10.7,0,4,60,0.345,0.2
20220213,1900,-11.1,0,0,63,0.345,0.2
20220213,2000,-11.9,0,0,67,0.345,0.2
20220213,2100,-13,0,0,71,0.345,0.2
20220213,2200,-15.3,0,0,74,0.346,0.2
20220213,2300,-15.9,0,0,78,0.346,0.2
20220214,0,-15,0,0,79,0.346,0.2
20220214,100,-16.1,0,0,79,0.346,0.2
20220214,200,-17.9,0,0,78,0.346,0.3
20220214,300,-17.7,0,0,78,0.346,0.2
20220214,400,-18.4,0,0,77,0.346,0.3
20220214,500,-18.9,0,0,76,0.346,0.2
20220214,600,-18.1,0.3,0,75,0.346,0.3
20220214,700,-18.3,0,0,75,0.346,0.2
20220214,800,-17.3,0,18,75,0.346,0.3
20220214,900,-14.5,0,152,76,0.346,0.2
20220214,1000,-13.2,0,267,77,0.345,0.2
20220214,1100,-12.6,0,399,72,0.345,0.2
20220214,1200,-12.2,0,487,65,0.346,0.2
20220214,1300,-12,0,405,66,0.345,0.2
20220214,1400,-11.5,0,470,62,0.345,0.2
20220214,1500,-10.8,0,366,59,0.345,0.2
20220214,1600,-11.2,0,329,56,0.345,0.2
20220214,1700,-11.4,0,86,58,0.345,0.3
20220214,1800,-12.2,0,3,56,-99,0.2
20220214,1900,-13.5,0,0,57,-99,0.2
20220214,2000,-14.5,0,0,60,-99,0.2
20220214,2100,-15,0,0,60,-99,0.2
20220214,2200,-15.5,0,0,62,-99,0.2
20220214,2300,-17.9,0,0,66,-99,0.2
20220215,0,-19.4,0,0,71,-99,0.2
20220215,100,-18.7,0,0,73,-99,0.2
20220215,200,-19.7,0,0,75,-99,0.3
20220215,300,-20.8,0,0,75,-99,0.2
20220215,400,-20.4,0,0,75,-99,0.2
20220215,500,-21,0,0,75,-99,0.2
20220215,600,-21.3,0,0,75,0.343,0.2
20220215,700,-21.1,0,0,75,-99,0.2
20220215,800,-20.2,0,51,75,-99,0.2
20220215,900,-16.3,0,172,75,-99,0.2
20220215,1000,-10.3,0,367,75,-99,0.2
20220215,1100,-7.7,0,508,60,-99,0.2
20220215,1200,-6.3,0,587,46,-99,0.2
20220215,1300,-5.7,0,593,41,-99,0.2
20220215,1400,-5.5,0,503,42,-99,0.2
20220215,1500,-5.1,0,348,42,-99,0.2
20220215,1600,-5.1,0,290,43,-99,0.2
20220215,1700,-5.1,0,155,43,-99,0.1
20220215,1800,-8.9,0,2,52,-99,0.2
20220215,1900,-11.5,0,0,58,-99,0.2
20220215,2000,-11.5,0,0,65,-99,0.2
20220215,2100,-12.6,0,0,69,-99,0.1
20220215,2200,-13,0,0,71,-99,0.1
20220215,2300,-11.8,0,0,71,-99,0.2
20220216,0,-11.9,0,0,69,-99,0.2
20220216,100,-11,0,0,66,-99,0.2
20220216,200,-7.6,0,0,60,-99,0.2
20220216,300,-8.1,0,0,55,-99,0.2
20220216,400,-8,0,0,60,-99,0.2
20220216,500,-6.6,0,0,61,-99,0.2
20220216,600,-5.9,0,0,59,-99,0.2
20220216,700,-5.4,0,0,60,-99,0.1
20220216,800,-4.5,0,44,60,-99,0.2
20220216,900,-2.6,0,177,61,-99,0.1
20220216,1000,-1,0,266,61,-99,0.2
20220216,1100,0.6,0,363,61,-99,0.1
20220216,1200,1.7,0,422,58,-99,0.1
20220216,1300,2.3,0,259,56,-99,0.1
20220216,1400,3.2,0,201,55,-99,0.1
20220216,1500,4.3,0,264,51,-99,0.1
20220216,1600,4.3,0,153,49,-99,0.1
20220216,1700,4.1,0,76,52,-99,0.2
20220216,1800,4,0,7,54,-99,0.1
20220216,1900,3.6,0,0,56,-99,0.1
20220216,2000,4,0,0,57,-99,0.2
20220216,2100,4.3,0,0,58,-99,0.1
20220216,2200,4.5,0,0,59,-99,0.1
20220216,2300,4.9,0,0,58,-99,0.1
20220217,0,5.4,0,0,58,-99,0.2
20220217,100,6.1,0,0,59,-99,0.2
20220217,200,6.5,0,0,60,-99,0.1
20220217,300,6.6,0,0,59,-99,0.2
20220217,400,6.8,0,0,60,-99,0.2
20220217,500,7,0,0,62,-99,0.2
20220217,600,6.8,0,0,63,-99,0.2
20220217,700,6.6,0,0,63,-99,0.2
20220217,800,6.8,0,6,65,-99,0.1
20220217,900,7.2,0,55,66,-99,0.1
20220217,1000,7.7,0,124,67,-99,0.1
20220217,1100,8,0,103,67,-99,0
20220217,1200,7.4,0.3,71,73,-99,0.1
20220217,1300,7.6,0.4,120,80,-99,0
20220217,1400,7.1,0,86,81,-99,0
20220217,1500,7.5,0.6,44,83,-99,0
20220217,1600,7.5,0,21,84,-99,0
20220217,1700,7.9,0,1,84,-99,0
20220217,1800,6,0.8,0,84,-99,0
20220217,1900,7.9,1.9,0,87,-99,0
20220217,2000,8.7,1.6,0,88,-99,0
20220217,2100,9,1.9,0,88,-99,0
20220217,2200,10,1.9,0,87,-99,0
20220217,2300,10.4,2.1,0,85,-99,0
20220218,0,10.7,0.5,0,82,-99,0
20220218,100,10.9,0.2,0,81,-99,0
20220218,200,1.1,0.3,0,80,-99,0
