"name","marathon","year","date","time","time_minutes","vaporfly","sex"
"MENG-TSUNG CHU","Chicago Marathon",2016,"2016-10-09","2:21:02",141.033333333333,FALSE,"male"
"KIYA DANDENA","Chicago Marathon",2016,"2016-10-09","2:22:14",142.233333333333,FALSE,"male"
"MIZAEL CARRERA","Chicago Marathon",2016,"2016-10-09","2:22:25",142.416666666667,FALSE,"male"
"KAZUYA ISHIDA","Chicago Marathon",2016,"2016-10-09","2:23:02",143.033333333333,FALSE,"male"
"CONNOR MCMILLAN","Chicago Marathon",2016,"2016-10-09","2:23:28",143.466666666667,FALSE,"male"
"TRAVIS MORRISON","Chicago Marathon",2016,"2016-10-09","2:23:30",143.5,FALSE,"male"
"DUSTIN EMERICK","Chicago Marathon",2016,"2016-10-09","2:23:58",143.966666666667,FALSE,"male"
"ANDY WILLIAMS","Chicago Marathon",2016,"2016-10-09","2:24:35",144.583333333333,FALSE,"male"
"MICHAEL WARDIAN","Chicago Marathon",2016,"2016-10-09","2:32:02",152.033333333333,FALSE,"male"
"JOSE MADERA","Chicago Marathon",2016,"2016-10-09","2:35:42",155.7,FALSE,"male"
"GALEN RUPP","Chicago Marathon",2017,"2017-10-08","2:09:20",129.333333333333,TRUE,"male"
"ABEL KIRUI","Chicago Marathon",2017,"2017-10-08","2:09:48",129.8,TRUE,"male"
"BERNARD KIPYEGO","Chicago Marathon",2017,"2017-10-08","2:10:23",130.383333333333,NA,"male"
"STEPHEN SAMBU","Chicago Marathon",2017,"2017-10-08","2:11:07",131.116666666667,TRUE,"male"
"AARON BRAUN","Chicago Marathon",2017,"2017-10-08","2:13:41",133.683333333333,FALSE,"male"
"DIEGO ESTRADA","Chicago Marathon",2017,"2017-10-08","2:15:19",135.316666666667,FALSE,"male"
"RYOICHI MATSUO","Chicago Marathon",2017,"2017-10-08","2:15:50",135.833333333333,FALSE,"male"
"LUKE PUSKEDRA","Chicago Marathon",2017,"2017-10-08","2:17:53",137.883333333333,TRUE,"male"
"ALAN PETERSON","Chicago Marathon",2017,"2017-10-08","2:18:47",138.783333333333,FALSE,"male"
"KEVIN HAVEL","Chicago Marathon",2017,"2017-10-08","2:20:18",140.3,FALSE,"male"
"TRAVIS MORRISON","Chicago Marathon",2017,"2017-10-08","2:23:17",143.283333333333,NA,"male"
"CHRIS LEMON","Chicago Marathon",2017,"2017-10-08","2:24:44",144.733333333333,NA,"male"
"GALEN RUPP","Chicago Marathon",2018,"2018-10-07","2:06:21",126.35,TRUE,"male"
"ABEL KIRUI","Chicago Marathon",2018,"2018-10-07","2:07:52",127.866666666667,TRUE,"male"
"ELKANAH KIBET","Chicago Marathon",2018,"2018-10-07","2:12:35",132.583333333333,TRUE,"male"
"AARON BRAUN","Chicago Marathon",2018,"2018-10-07","2:13:16",133.266666666667,FALSE,"male"
"BERNARD KIPYEGO","Chicago Marathon",2018,"2018-10-07","2:16:12",136.2,FALSE,"male"
"YUKI KAWAUCHI","Chicago Marathon",2018,"2018-10-07","2:16:26",136.433333333333,FALSE,"male"
"ANDREW EPPERSON","Chicago Marathon",2018,"2018-10-07","2:17:01",137.016666666667,NA,"male"
"ALAN PETERSON","Chicago Marathon",2018,"2018-10-07","2:17:15",137.25,NA,"male"
"PARDON NDHLOVU","Chicago Marathon",2018,"2018-10-07","2:18:49",138.816666666667,NA,"male"
"KIYA DANDENA","Chicago Marathon",2018,"2018-10-07","2:20:58",140.966666666667,TRUE,"male"
"MAKOROBONDO SALUKOMBO","Chicago Marathon",2018,"2018-10-07","2:23:07",143.116666666667,FALSE,"male"
"ADAM BOHACH","Chicago Marathon",2018,"2018-10-07","2:23:56",143.933333333333,FALSE,"male"
"KEVIN HAVEL","Chicago Marathon",2018,"2018-10-07","2:24:40",144.666666666667,TRUE,"male"
"PATRICK RIZZO","Chicago Marathon",2018,"2018-10-07","2:26:29",146.483333333333,FALSE,"male"
"DICKSON CHUMBA","Chicago Marathon",2019,"2019-10-13","2:09:11",129.183333333333,TRUE,"male"
"JACOB RILEY","Chicago Marathon",2019,"2019-10-13","2:10:36",130.6,TRUE,"male"
"SCOTT SMITH","Chicago Marathon",2019,"2019-10-13","2:11:14",131.233333333333,FALSE,"male"
"BRENDAN GREGG","Chicago Marathon",2019,"2019-10-13","2:11:38",131.633333333333,FALSE,"male"
"DIEGO ESTRADA","Chicago Marathon",2019,"2019-10-13","2:11:54",131.9,FALSE,"male"
"ALAN PETERSON","Chicago Marathon",2019,"2019-10-13","2:14:56",134.933333333333,TRUE,"male"
"KEVIN HAVEL","Chicago Marathon",2019,"2019-10-13","2:15:35",135.583333333333,TRUE,"male"
"MICHAEL EATON","Chicago Marathon",2019,"2019-10-13","2:19:58",139.966666666667,NA,"male"
"RAMIRO GUILLEN","Chicago Marathon",2019,"2019-10-13","2:22:00",142,TRUE,"male"
"ZACH RIPLEY","Chicago Marathon",2019,"2019-10-13","2:22:09",142.15,TRUE,"male"
"MENG-TSUNG CHU","Chicago Marathon",2019,"2019-10-13","2:24:41",144.683333333333,FALSE,"male"
"JULIUS KOSKEI","Columbus Marathon",2015,"2015-10-18","2:16:46",136.766666666667,FALSE,"male"
"HILARY TOO","Columbus Marathon",2015,"2015-10-18","2:19:03",139.05,FALSE,"male"
"JASON ORDWAY","Columbus Marathon",2015,"2015-10-18","2:23:40",143.666666666667,FALSE,"male"
"FIKADU GIRMA TETERI","Columbus Marathon",2016,"2016-10-16","2:14:39",134.65,FALSE,"male"
"CHRIS LEMON","Columbus Marathon",2016,"2016-10-16","2:21:07",141.116666666667,FALSE,"male"
"MESHACK KIRWA","Columbus Marathon",2016,"2016-10-16","2:22:53",142.883333333333,FALSE,"male"
"PETER LIMO","Columbus Marathon",2016,"2016-10-16","2:23:26",143.433333333333,FALSE,"male"
"JASON SIMPSON","Columbus Marathon",2016,"2016-10-16","3:30:00",210,NA,"male"
"TEKLU DENEKE","Columbus Marathon",2017,"2017-10-15","2:20:52",140.866666666667,TRUE,"male"
"MAKOROBONDO SALUKOMBO","Columbus Marathon",2017,"2017-10-15","2:28:13",148.216666666667,NA,"male"
"CRAIG LEON","Eugene Marathon",2015,"2015-05-10","2:21:33",141.55,FALSE,"male"
"JUAN CARLOS TRUJILLO","Eugene Marathon",2016,"2016-05-01","2:18:54",138.9,FALSE,"male"
"TEKLU DENEKE","Eugene Marathon",2017,"2017-05-07","2:51:38",171.633333333333,FALSE,"male"
"TEKLU DENEKE","Eugene Marathon",2018,"2018-04-29","2:22:12",142.2,TRUE,"male"
"CHARLIE HURT","Eugene Marathon",2019,"2019-04-28","2:27:11",147.183333333333,FALSE,"male"
"ELISHA BARNO","Grandma's Marathon",2015,"2015-06-20","2:10:36",130.6,FALSE,"male"
"DOMINIC ONDORO","Grandma's Marathon",2015,"2015-06-20","2:11:17",131.283333333333,FALSE,"male"
"JORDAN CHIPANGAMA","Grandma's Marathon",2015,"2015-06-20","2:11:35",131.583333333333,FALSE,"male"
"NEGASH ABEBE DUKI","Grandma's Marathon",2015,"2015-06-20","2:13:40",133.666666666667,FALSE,"male"
"BIRHANU DARE KEMAL","Grandma's Marathon",2015,"2015-06-20","2:13:42",133.7,FALSE,"male"
"LUKE PUSKEDRA","Grandma's Marathon",2015,"2015-06-20","2:15:27",135.45,FALSE,"male"
"NOAH CHEPNGABIT","Grandma's Marathon",2015,"2015-06-20","2:15:27",135.45,FALSE,"male"
"BRENDAN MARTIN","Grandma's Marathon",2015,"2015-06-20","2:15:30",135.5,FALSE,"male"
"ABRAHAM CHELANGA","Grandma's Marathon",2015,"2015-06-20","2:15:35",135.583333333333,FALSE,"male"
"MESHACK KIRWA","Grandma's Marathon",2015,"2015-06-20","2:16:06",136.1,FALSE,"male"
"NICHOLAS HILTON","Grandma's Marathon",2015,"2015-06-20","2:16:18",136.3,FALSE,"male"
"ELIUD TOO","Grandma's Marathon",2015,"2015-06-20","2:16:29",136.483333333333,FALSE,"male"
"JESSE CHERRY","Grandma's Marathon",2015,"2015-06-20","2:16:34",136.566666666667,FALSE,"male"
"ERIC LOEFFLER","Grandma's Marathon",2015,"2015-06-20","2:16:48",136.8,FALSE,"male"
"ERIC ASHE","Grandma's Marathon",2015,"2015-06-20","2:17:06",137.1,FALSE,"male"
"PARDON NDHLOVU","Grandma's Marathon",2015,"2015-06-20","2:17:15",137.25,FALSE,"male"
"BRIAN HARVEY","Grandma's Marathon",2015,"2015-06-20","2:17:17",137.283333333333,FALSE,"male"
"TYLER ANDREWS","Grandma's Marathon",2015,"2015-06-20","2:17:19",137.316666666667,FALSE,"male"
"CHRISTOPHER ZABLOCKI","Grandma's Marathon",2015,"2015-06-20","2:17:26",137.433333333333,FALSE,"male"
"RYAN COSENS","Grandma's Marathon",2015,"2015-06-20","2:17:54",137.9,FALSE,"male"
"MICHAEL EATON","Grandma's Marathon",2015,"2015-06-20","2:18:00",138,FALSE,"male"
"JOE MOORE","Grandma's Marathon",2015,"2015-06-20","2:18:21",138.35,FALSE,"male"
"BRANDON YORK","Grandma's Marathon",2015,"2015-06-20","2:18:52",138.866666666667,FALSE,"male"
"JESSE DAVIS","Grandma's Marathon",2015,"2015-06-20","2:19:46",139.766666666667,FALSE,"male"
"RICHARD KESSIO","Grandma's Marathon",2015,"2015-06-20","2:19:56",139.933333333333,FALSE,"male"
"KIERAN O'CONNOR","Grandma's Marathon",2015,"2015-06-20","2:20:47",140.783333333333,FALSE,"male"
"CURTIS BEGLEY","Grandma's Marathon",2015,"2015-06-20","2:21:02",141.033333333333,FALSE,"male"
"EDWARD TABUT","Grandma's Marathon",2015,"2015-06-20","2:22:40",142.666666666667,FALSE,"male"
"MATT HENSLEY","Grandma's Marathon",2015,"2015-06-20","2:23:46",143.766666666667,FALSE,"male"
"MATT DUFFY","Grandma's Marathon",2015,"2015-06-20","2:24:46",144.766666666667,FALSE,"male"
"MATTHEW FECHT","Grandma's Marathon",2015,"2015-06-20","2:27:52",147.866666666667,FALSE,"male"
"MADISON ROEDER","Grandma's Marathon",2015,"2015-06-20","2:30:35",150.583333333333,FALSE,"male"
"HARBERT OKUTI","Grandma's Marathon",2015,"2015-06-20","2:42:10",162.166666666667,FALSE,"male"
"ELISHA BARNO","Grandma's Marathon",2016,"2016-06-18","2:11:26",131.433333333333,FALSE,"male"
"WELDON KIRUI","Grandma's Marathon",2016,"2016-06-18","2:12:26",132.433333333333,FALSE,"male"
"KIMUTAI CHERUIYOT","Grandma's Marathon",2016,"2016-06-18","2:14:02",134.033333333333,FALSE,"male"
"JACOB CHEMTAI","Grandma's Marathon",2016,"2016-06-18","2:16:59",136.983333333333,FALSE,"male"
"WERKUNEH SEYOUM ABOYE","Grandma's Marathon",2016,"2016-06-18","2:17:07",137.116666666667,FALSE,"male"
"NICHOLAS ARCINIAGA","Grandma's Marathon",2016,"2016-06-18","2:17:12",137.2,FALSE,"male"
"BIRHANU DARE KEMAL","Grandma's Marathon",2016,"2016-06-18","2:17:31",137.516666666667,FALSE,"male"
"HARBERT OKUTI","Grandma's Marathon",2016,"2016-06-18","2:17:51",137.85,FALSE,"male"
"PEDRO MORA","Grandma's Marathon",2016,"2016-06-18","2:20:07",140.116666666667,FALSE,"male"
"TYLER JERMANN","Grandma's Marathon",2016,"2016-06-18","2:20:19",140.316666666667,FALSE,"male"
"MATHEW KIPLAGAT","Grandma's Marathon",2016,"2016-06-18","2:20:52",140.866666666667,FALSE,"male"
"POLYCARP NYANSIKERA","Grandma's Marathon",2016,"2016-06-18","2:21:27",141.45,FALSE,"male"
"STEPHEN KIBET CHELAL","Grandma's Marathon",2016,"2016-06-18","2:21:39",141.65,FALSE,"male"
"ALAN PETERSON","Grandma's Marathon",2016,"2016-06-18","2:21:53",141.883333333333,FALSE,"male"
"BENJAMIN KIPLIMO METO","Grandma's Marathon",2016,"2016-06-18","2:21:59",141.983333333333,FALSE,"male"
"SCOTT MACPHERSON","Grandma's Marathon",2016,"2016-06-18","2:22:37",142.616666666667,FALSE,"male"
"MICHAEL CROUCH","Grandma's Marathon",2016,"2016-06-18","2:26:40",146.666666666667,FALSE,"male"
"FERNANDO CABADA","Grandma's Marathon",2016,"2016-06-18","2:27:09",147.15,FALSE,"male"
"SCOTT SMITH","Grandma's Marathon",2016,"2016-06-18","3:18:08",198.133333333333,NA,"male"
"ELISHA BARNO","Grandma's Marathon",2017,"2017-06-17","2:12:06",132.1,FALSE,"male"
"MACDONARD ONDARA","Grandma's Marathon",2017,"2017-06-17","2:14:40",134.666666666667,FALSE,"male"
"RODGERS GESABWA","Grandma's Marathon",2017,"2017-06-17","2:15:43",135.716666666667,FALSE,"male"
"JACOB CHEMTAI","Grandma's Marathon",2017,"2017-06-17","2:17:00",137,FALSE,"male"
"JORDAN CHIPANGAMA","Grandma's Marathon",2017,"2017-06-17","2:18:37",138.616666666667,FALSE,"male"
"TYLER JERMANN","Grandma's Marathon",2017,"2017-06-17","2:19:07",139.116666666667,FALSE,"male"
"JONATHAN MOTT","Grandma's Marathon",2017,"2017-06-17","2:19:53",139.883333333333,FALSE,"male"
"NELSON OYUGI","Grandma's Marathon",2017,"2017-06-17","2:20:28",140.466666666667,FALSE,"male"
"HARBERT OKUTI","Grandma's Marathon",2017,"2017-06-17","2:21:21",141.35,FALSE,"male"
"TERENCE ATTEMA","Grandma's Marathon",2017,"2017-06-17","2:22:38",142.633333333333,FALSE,"male"
"MICHAEL EATON","Grandma's Marathon",2017,"2017-06-17","2:23:29",143.483333333333,FALSE,"male"
"MATTHEW FECHT","Grandma's Marathon",2017,"2017-06-17","2:26:47",146.783333333333,FALSE,"male"
"ADAM BOHACH","Grandma's Marathon",2017,"2017-06-17","2:27:24",147.4,FALSE,"male"
"MATT HENSLEY","Grandma's Marathon",2017,"2017-06-17","2:28:27",148.45,FALSE,"male"
"ELISHA BARNO","Grandma's Marathon",2018,"2018-06-16","2:10:06",130.1,FALSE,"male"
"BIRHANU DARE KEMAL","Grandma's Marathon",2018,"2018-06-16","2:12:21",132.35,TRUE,"male"
"RODGERS GESABWA","Grandma's Marathon",2018,"2018-06-16","2:13:23",133.383333333333,FALSE,"male"
"TEKLU DENEKE","Grandma's Marathon",2018,"2018-06-16","2:14:47",134.783333333333,TRUE,"male"
"TYLER JERMANN","Grandma's Marathon",2018,"2018-06-16","2:18:59",138.983333333333,FALSE,"male"
"JOE MOORE","Grandma's Marathon",2018,"2018-06-16","2:20:37",140.616666666667,TRUE,"male"
"JESSE DAVIS","Grandma's Marathon",2018,"2018-06-16","2:21:36",141.6,FALSE,"male"
"FERNANDO CERVANTES CAUDILLO","Grandma's Marathon",2018,"2018-06-16","2:22:31",142.516666666667,FALSE,"male"
"BRIAN HARVEY","Grandma's Marathon",2018,"2018-06-16","2:22:40",142.666666666667,FALSE,"male"
"MATTHEW WILLIAMS","Grandma's Marathon",2018,"2018-06-16","2:38:49",158.816666666667,FALSE,"male"
"HARBERT OKUTI","Grandma's Marathon",2019,"2019-06-22","2:13:01",133.016666666667,TRUE,"male"
"AUSTIN ROTH","Grandma's Marathon",2019,"2019-06-22","2:17:04",137.066666666667,TRUE,"male"
"ERIC ASHE","Grandma's Marathon",2019,"2019-06-22","2:17:24",137.4,TRUE,"male"
"SAM MORSE","Grandma's Marathon",2019,"2019-06-22","2:18:06",138.1,FALSE,"male"
"PARDON NDHLOVU","Grandma's Marathon",2019,"2019-06-22","2:18:57",138.95,FALSE,"male"
"MATT HENSLEY","Grandma's Marathon",2019,"2019-06-22","2:20:27",140.45,TRUE,"male"
"JESSE DAVIS","Grandma's Marathon",2019,"2019-06-22","2:21:54",141.9,FALSE,"male"
"JASON SIMPSON","Grandma's Marathon",2019,"2019-06-22","2:24:22",144.366666666667,TRUE,"male"
"RAMIRO GUILLEN","Grandma's Marathon",2019,"2019-06-22","2:24:36",144.6,TRUE,"male"
"ELISHA BARNO","Grandma's Marathon",2019,"2019-06-22","2:31:17",151.283333333333,FALSE,"male"
"BIRHANU GEDEFA","Houston Marathon",2015,"2015-01-18","2:08:03",128.05,FALSE,"male"
"GEBO BURKA","Houston Marathon",2015,"2015-01-18","2:08:12",128.2,FALSE,"male"
"DEBEBE TOLOSSA","Houston Marathon",2015,"2015-01-18","2:09:07",129.116666666667,FALSE,"male"
"DOMINIC ONDORO","Houston Marathon",2015,"2015-01-18","2:09:40",129.666666666667,FALSE,"male"
"SILAH LIMO","Houston Marathon",2015,"2015-01-18","2:10:37",130.616666666667,FALSE,"male"
"ERICK MOSE","Houston Marathon",2015,"2015-01-18","2:12:52",132.866666666667,FALSE,"male"
"AARON BRAUN","Houston Marathon",2015,"2015-01-18","2:12:54",132.9,FALSE,"male"
"GADISA SHUMIE","Houston Marathon",2015,"2015-01-18","2:14:03",134.05,FALSE,"male"
"CRAIG LEON","Houston Marathon",2015,"2015-01-18","2:14:43",134.716666666667,FALSE,"male"
"PARDON NDHLOVU","Houston Marathon",2015,"2015-01-18","2:16:52",136.866666666667,FALSE,"male"
"TONY MIGLIOZZI","Houston Marathon",2015,"2015-01-18","2:17:27",137.45,FALSE,"male"
"SIMON STUETZEL","Houston Marathon",2015,"2015-01-18","2:17:51",137.85,FALSE,"male"
"JONATHAN MOTT","Houston Marathon",2015,"2015-01-18","2:18:12",138.2,FALSE,"male"
"BENNETT GRIMES","Houston Marathon",2015,"2015-01-18","2:18:47",138.783333333333,FALSE,"male"
"LUCAS MCANENEY","Houston Marathon",2015,"2015-01-18","2:20:43",140.716666666667,FALSE,"male"
"JESSE DAVIS","Houston Marathon",2015,"2015-01-18","2:22:37",142.616666666667,FALSE,"male"
"STEVE CHU","Houston Marathon",2015,"2015-01-18","2:22:43",142.716666666667,FALSE,"male"
"CALUM NEFF","Houston Marathon",2015,"2015-01-18","2:22:59",142.983333333333,FALSE,"male"
"CESAR MARTINS","Houston Marathon",2015,"2015-01-18","2:23:16",143.266666666667,FALSE,"male"
"MICHAEL WARDIAN","Houston Marathon",2015,"2015-01-18","2:23:32",143.533333333333,FALSE,"male"
"GEBO BURKA","Houston Marathon",2016,"2016-01-17","2:10:54",130.9,FALSE,"male"
"GIRMAY BIRHANU GEBRU","Houston Marathon",2016,"2016-01-17","2:11:05",131.083333333333,FALSE,"male"
"BIRHANU GEDEFA","Houston Marathon",2016,"2016-01-17","2:11:53",131.883333333333,FALSE,"male"
"YITAYAL ATANFU","Houston Marathon",2016,"2016-01-17","2:12:09",132.15,FALSE,"male"
"ARTUR KOZLOWSKI","Houston Marathon",2016,"2016-01-17","2:14:11",134.183333333333,FALSE,"male"
"BAZU WORKU","Houston Marathon",2016,"2016-01-17","2:15:08",135.133333333333,FALSE,"male"
"DUNCAN KWEMBOI","Houston Marathon",2016,"2016-01-17","2:15:23",135.383333333333,FALSE,"male"
"DANIEL VARGAS","Houston Marathon",2016,"2016-01-17","2:15:54",135.9,FALSE,"male"
"DAVERSO RAMOS ACEVEDO","Houston Marathon",2016,"2016-01-17","2:15:57",135.95,FALSE,"male"
"PARDON NDHLOVU","Houston Marathon",2016,"2016-01-17","2:17:32",137.533333333333,FALSE,"male"
"TYLER JERMANN","Houston Marathon",2016,"2016-01-17","2:18:35",138.583333333333,FALSE,"male"
"YEZID ALEXANDER ORJUELA SOCHE","Houston Marathon",2016,"2016-01-17","2:18:47",138.783333333333,FALSE,"male"
"CESAR LIZANO","Houston Marathon",2016,"2016-01-17","2:19:08",139.133333333333,FALSE,"male"
"FERNANDO CERVANTES CAUDILLO","Houston Marathon",2016,"2016-01-17","2:19:35",139.583333333333,FALSE,"male"
"CAÑAR GUSTAVO","Houston Marathon",2016,"2016-01-17","2:19:44",139.733333333333,FALSE,"male"
"CHASI ANGEL","Houston Marathon",2016,"2016-01-17","2:19:47",139.783333333333,FALSE,"male"
"SAGE CANADAY","Houston Marathon",2016,"2016-01-17","2:20:32",140.533333333333,FALSE,"male"
"MICHAEL CASSIDY","Houston Marathon",2016,"2016-01-17","2:21:20",141.333333333333,FALSE,"male"
"DANIEL DALY","Houston Marathon",2016,"2016-01-17","2:21:31",141.516666666667,FALSE,"male"
"AUSTIN ROTH","Houston Marathon",2016,"2016-01-17","2:21:39",141.65,FALSE,"male"
"RIGOBERTO CORTES SANTIAGO","Houston Marathon",2016,"2016-01-17","2:21:50",141.833333333333,FALSE,"male"
"CALUM NEFF","Houston Marathon",2016,"2016-01-17","2:23:19",143.316666666667,FALSE,"male"
"ERASO ANTONIO","Houston Marathon",2016,"2016-01-17","2:23:20",143.333333333333,FALSE,"male"
"STEVE CHU","Houston Marathon",2016,"2016-01-17","2:23:26",143.433333333333,FALSE,"male"
"TOMAS LUNA DOMINGUEZ","Houston Marathon",2016,"2016-01-17","2:23:37",143.616666666667,FALSE,"male"
"MATT HENSLEY","Houston Marathon",2016,"2016-01-17","2:23:56",143.933333333333,FALSE,"male"
"SULEMAN ABRAR SHIFA","Houston Marathon",2016,"2016-01-17","2:41:47",161.783333333333,FALSE,"male"
"DOMINIC ONDORO","Houston Marathon",2017,"2017-01-15","2:12:05",132.083333333333,FALSE,"male"
"YITAYAL ATANFU","Houston Marathon",2017,"2017-01-15","2:12:33",132.55,FALSE,"male"
"ABAYNEH AYELE","Houston Marathon",2017,"2017-01-15","2:12:44",132.733333333333,FALSE,"male"
"ELKANAH KIBET","Houston Marathon",2017,"2017-01-15","2:17:25",137.416666666667,NA,"male"
"TIMOTHY YOUNG","Houston Marathon",2017,"2017-01-15","2:17:29",137.483333333333,NA,"male"
"AUSTIN ROTH","Houston Marathon",2017,"2017-01-15","2:26:00",146,FALSE,"male"
"CALUM NEFF","Houston Marathon",2017,"2017-01-15","2:43:00",163,NA,"male"
"BAZU WORKU","Houston Marathon",2018,"2018-01-14","2:08:30",128.5,TRUE,"male"
"YITAYAL ATANFU","Houston Marathon",2018,"2018-01-14","2:09:07",129.116666666667,TRUE,"male"
"ELISHA BARNO","Houston Marathon",2018,"2018-01-14","2:09:32",129.533333333333,FALSE,"male"
"TYLER JERMANN","Houston Marathon",2018,"2018-01-14","2:16:39",136.65,FALSE,"male"
"ZACHARY HINE","Houston Marathon",2018,"2018-01-14","2:18:33",138.55,NA,"male"
"SAGE CANADAY","Houston Marathon",2018,"2018-01-14","2:19:50",139.833333333333,FALSE,"male"
"JOHN RANERI","Houston Marathon",2018,"2018-01-14","2:24:31",144.516666666667,NA,"male"
"BENJAMIN P. ZYWICKI","Houston Marathon",2018,"2018-01-14","2:24:37",144.616666666667,NA,"male"
"ALBERT KORIR","Houston Marathon",2019,"2019-01-20","2:10:02",130.033333333333,FALSE,"male"
"YITAYAL ATANFU","Houston Marathon",2019,"2019-01-20","2:10:08",130.133333333333,TRUE,"male"
"ELISHA BARNO","Houston Marathon",2019,"2019-01-20","2:10:54",130.9,NA,"male"
"ABAYNEH AYELE","Houston Marathon",2019,"2019-01-20","2:11:30",131.5,NA,"male"
"TYLER JERMANN","Houston Marathon",2019,"2019-01-20","2:13:29",133.483333333333,TRUE,"male"
"DOMINIC ONDORO","Houston Marathon",2019,"2019-01-20","2:14:51",134.85,NA,"male"
"DANIEL VARGAS","Houston Marathon",2019,"2019-01-20","2:16:03",136.05,TRUE,"male"
"PARDON NDHLOVU","Houston Marathon",2019,"2019-01-20","2:16:47",136.783333333333,NA,"male"
"TRAVIS MORRISON","Houston Marathon",2019,"2019-01-20","2:16:48",136.8,FALSE,"male"
"JUAN CARLOS TRUJILLO","Houston Marathon",2019,"2019-01-20","2:18:40",138.666666666667,NA,"male"
"COLE ATKINS","Houston Marathon",2019,"2019-01-20","2:18:44",138.733333333333,TRUE,"male"
"YEZID ALEXANDER ORJUELA SOCHE","Houston Marathon",2019,"2019-01-20","2:28:25",148.416666666667,FALSE,"male"
"MENG-TSUNG CHU","Houston Marathon",2019,"2019-01-20","2:47:15",167.25,FALSE,"male"
"JESSE DAVIS","Indianapolis Mon Marathon",2015,"2015-11-07","2:18:00",138,FALSE,"male"
"BRYANT JENSEN","Indianapolis Mon Marathon",2015,"2015-11-07","2:20:49",140.816666666667,FALSE,"male"
"JONATHAN GRIES","Indianapolis Mon Marathon",2015,"2015-11-07","2:22:26",142.433333333333,FALSE,"male"
"JAPHET KIPKOECH","Indianapolis Mon Marathon",2016,"2016-11-05","2:18:30",138.5,FALSE,"male"
"NICK WANINGER","Indianapolis Mon Marathon",2016,"2016-11-05","2:19:16",139.266666666667,FALSE,"male"
"NICK EDINGER","Indianapolis Mon Marathon",2016,"2016-11-05","2:20:32",140.533333333333,FALSE,"male"
"MICHAEL CROUCH","Indianapolis Mon Marathon",2016,"2016-11-05","2:21:29",141.483333333333,FALSE,"male"
"MADISON ROEDER","Indianapolis Mon Marathon",2016,"2016-11-05","2:22:14",142.233333333333,FALSE,"male"
"JESSE DAVIS","Indianapolis Mon Marathon",2016,"2016-11-05","2:26:03",146.05,FALSE,"male"
"MATT DUFFY","Indianapolis Mon Marathon",2016,"2016-11-05","3:20:18",200.3,NA,"male"
"JAPHET KIPKOECH","Indianapolis Mon Marathon",2017,"2017-11-04","2:18:34",138.566666666667,FALSE,"male"
"BRYANT JENSEN","Indianapolis Mon Marathon",2017,"2017-11-04","2:18:46",138.766666666667,FALSE,"male"
"MICHAEL EATON","Indianapolis Mon Marathon",2017,"2017-11-04","2:19:17",139.283333333333,FALSE,"male"
"CHARLIE HURT","Indianapolis Mon Marathon",2017,"2017-11-04","2:21:46",141.766666666667,FALSE,"male"
"TOM ANDERSON","Indianapolis Mon Marathon",2017,"2017-11-04","3:22:11",202.183333333333,NA,"male"
"ANDY WILLIAMS","Indianapolis Mon Marathon",2018,"2018-11-03","2:24:19",144.316666666667,FALSE,"male"
"PATRICK GEOGHEGAN","Indianapolis Mon Marathon",2019,"2019-11-09","2:18:35",138.583333333333,TRUE,"male"
"JOSEPH ELSAKR","Indianapolis Mon Marathon",2019,"2019-11-09","2:18:57",138.95,TRUE,"male"
"MICHAEL CROUCH","Indianapolis Mon Marathon",2019,"2019-11-09","2:19:29",139.483333333333,TRUE,"male"
"JESSE DAVIS","Indianapolis Mon Marathon",2019,"2019-11-09","2:24:15",144.25,FALSE,"male"
"JONATHAN MOTT","Indianapolis Mon Marathon",2019,"2019-11-09","2:29:49",149.816666666667,NA,"male"
"DANIEL KIPROP LIMO","LA Marathon",2015,"2015-03-15","2:10:36",130.6,FALSE,"male"
"LANI RUTTO","LA Marathon",2015,"2015-03-15","2:12:43",132.716666666667,FALSE,"male"
"JARED WARD","LA Marathon",2015,"2015-03-15","2:12:56",132.933333333333,FALSE,"male"
"EDWIN KIBET KOECH","LA Marathon",2015,"2015-03-15","2:13:36",133.6,FALSE,"male"
"DAVID KEMBOI KIYENG","LA Marathon",2015,"2015-03-15","2:15:34",135.566666666667,FALSE,"male"
"MATT LLANO","LA Marathon",2015,"2015-03-15","2:16:13",136.216666666667,FALSE,"male"
"MIKE MORGAN","LA Marathon",2015,"2015-03-15","2:16:56",136.933333333333,FALSE,"male"
"DANIEL TAPIA","LA Marathon",2015,"2015-03-15","2:17:14",137.233333333333,FALSE,"male"
"MAX KING","LA Marathon",2015,"2015-03-15","2:17:32",137.533333333333,FALSE,"male"
"STEPHAN SHAY","LA Marathon",2015,"2015-03-15","2:18:08",138.133333333333,FALSE,"male"
"SCOTT SMITH","LA Marathon",2015,"2015-03-15","2:19:40",139.666666666667,FALSE,"male"
"SAGE CANADAY","LA Marathon",2015,"2015-03-15","2:20:02",140.033333333333,FALSE,"male"
"PATRICK RIZZO","LA Marathon",2015,"2015-03-15","2:21:54",141.9,FALSE,"male"
"JUAN CARLOS TRUJILLO","LA Marathon",2015,"2015-03-15","2:22:01",142.016666666667,FALSE,"male"
"MATT HENSLEY","LA Marathon",2015,"2015-03-15","2:22:20",142.333333333333,FALSE,"male"
